ID, lat1, lat2, lat3, lat4, lon1, lon2, lon3, lon4
2144,43.155,43.155,42.975,42.975,-71.505,-71.415,-71.415,-71.325
2145,42.435,43.245,43.155,42.525,-72.225,-71.505,-71.505,-71.505
2146,42.795,42.705,42.975,42.705,-71.415,-71.415,-71.325,-71.325
2147,43.605,43.245,43.155,42.795,-72.405,-71.595,-71.595,-71.595
2148,43.155,42.975,42.975,42.885,-71.505,-71.415,-71.325,-71.325
2149,43.245,43.155,42.795,42.795,-71.505,-71.505,-71.505,-71.415
2150,43.155,43.155,42.975,42.885,-71.505,-71.415,-71.415,-71.415
2151,42.525,42.525,42.615,42.525,-71.505,-71.415,-71.325,-71.325
2152,43.155,42.795,42.795,42.705,-71.505,-71.505,-71.415,-71.415
2153,42.975,42.795,42.705,42.795,-71.505,-71.505,-71.505,-71.415
2154,42.435,42.615,42.705,42.615,-71.415,-71.325,-71.235,-71.235
2155,42.705,42.615,42.615,42.705,-71.415,-71.325,-71.235,-71.055
2156,42.795,42.705,42.795,42.705,-71.505,-71.505,-71.415,-71.415
2157,42.795,42.705,42.795,42.705,-71.505,-71.505,-71.415,-71.415
2158,42.795,42.705,42.795,42.705,-71.505,-71.505,-71.415,-71.415
2159,42.705,42.705,42.075,41.895,-71.505,-71.415,-71.415,-71.415
2160,42.795,42.705,42.795,42.705,-71.505,-71.505,-71.415,-71.415
2161,42.795,42.705,42.795,42.255,-71.505,-71.505,-71.415,-71.145
2162,43.155,42.795,42.795,43.155,-71.505,-71.505,-71.415,-70.875
2163,42.165,42.435,42.345,42.165,-71.145,-70.965,-70.965,-70.965
2164,42.795,42.705,42.795,42.165,-71.505,-71.505,-71.415,-71.145
2165,42.255,42.435,42.345,42.255,-71.055,-70.965,-70.965,-70.965
2166,42.435,42.345,42.885,42.795,-70.965,-70.965,-70.875,-70.875
2167,42.795,42.795,42.705,42.165,-71.505,-71.415,-71.415,-71.145
2168,42.975,42.705,42.615,42.615,-71.415,-71.415,-71.325,-71.235
2169,42.345,42.255,42.615,42.255,-71.415,-71.415,-71.325,-71.325
2170,42.885,42.165,42.885,42.795,-70.875,-70.875,-70.785,-70.785
2171,42.435,42.615,42.435,42.255,-71.415,-71.325,-71.325,-71.325
2172,42.885,42.795,42.885,42.705,-70.785,-70.785,-70.695,-70.695
2173,42.795,42.885,42.795,42.705,-70.785,-70.695,-70.695,-70.695
2174,42.795,42.885,42.795,42.705,-70.785,-70.695,-70.695,-70.695
2175,42.795,42.705,42.165,41.985,-70.695,-70.695,-70.605,-70.515
2176,42.165,42.165,42.795,42.795,-70.965,-70.875,-70.785,-70.695
2177,42.435,42.435,42.345,42.255,-71.415,-71.325,-71.325,-71.325
2178,41.715,41.715,41.625,41.625,-71.325,-71.235,-71.235,-71.145
2179,41.715,42.345,42.435,42.345,-71.415,-71.055,-70.965,-70.965
2180,42.435,42.345,42.525,42.435,-70.965,-70.965,-70.875,-70.875
2181,42.435,42.345,42.435,42.705,-70.965,-70.965,-70.875,-70.785
2182,42.795,42.705,42.615,42.165,-70.785,-70.785,-70.785,-70.785
2183,42.435,42.345,42.615,42.525,-71.415,-71.415,-71.325,-71.325
2184,42.435,42.165,42.435,42.165,-71.415,-71.415,-71.325,-71.325
2185,42.435,42.345,42.435,42.705,-70.965,-70.965,-70.875,-70.785
2186,41.715,41.715,42.435,42.345,-71.415,-71.325,-70.965,-70.965
2187,42.435,42.345,42.525,42.435,-70.965,-70.965,-70.875,-70.875
2188,42.435,42.165,42.435,42.165,-71.415,-71.415,-71.325,-71.325
2189,42.435,42.345,42.435,41.985,-70.965,-70.965,-70.875,-70.605
2190,42.435,42.345,42.255,42.165,-71.325,-71.325,-71.325,-71.325
2191,41.805,42.165,42.615,42.525,-71.325,-70.965,-70.875,-70.875
2192,41.715,42.435,42.345,42.435,-71.325,-70.965,-70.965,-70.875
2193,42.525,42.435,42.075,41.985,-71.235,-71.235,-71.235,-70.965
2194,42.435,42.345,42.435,41.985,-70.965,-70.965,-70.875,-70.605
2195,42.345,42.075,41.985,41.805,-70.965,-70.605,-70.605,-70.425
2196,41.985,41.895,41.805,41.715,-70.965,-70.965,-70.875,-70.695
2197,42.345,42.255,42.345,42.255,-70.965,-70.965,-70.875,-70.875
2198,41.625,41.355,41.625,41.715,-70.425,-70.425,-70.335,-69.975
2199,41.715,41.625,41.445,41.445,-71.325,-71.325,-71.325,-71.235
2200,41.625,41.445,42.075,41.985,-71.325,-71.325,-70.605,-70.605
2201,42.165,42.075,42.255,42.165,-71.415,-71.415,-71.325,-71.325
2202,41.715,41.715,41.625,42.345,-71.415,-71.325,-71.325,-70.965
2203,41.715,41.715,41.625,41.445,-71.415,-71.325,-71.325,-71.325
2204,41.715,41.355,41.715,41.625,-71.415,-71.415,-71.325,-71.325
2205,41.895,41.805,42.165,42.075,-71.415,-71.415,-71.325,-71.325
2206,41.355,41.715,41.715,41.445,-71.505,-71.415,-71.325,-71.325
2207,42.525,42.435,42.525,42.435,-71.595,-71.415,-71.325,-71.325
2208,41.805,41.805,41.805,42.255,-71.505,-71.415,-71.325,-71.235
2209,41.715,41.715,41.715,41.715,-71.505,-71.415,-71.325,-71.235
2210,42.345,42.435,42.345,42.165,-71.505,-71.415,-71.415,-71.325
2211,42.435,42.345,42.435,42.255,-71.415,-71.415,-71.325,-71.325
2212,41.715,41.625,41.535,41.535,-71.415,-71.415,-71.415,-71.325
2213,41.715,41.625,41.535,41.535,-71.415,-71.415,-71.415,-71.325
2214,41.715,41.625,41.535,42.345,-71.415,-71.415,-71.415,-71.055
2215,41.715,41.715,41.715,41.535,-71.415,-71.325,-71.235,-71.235
2216,42.165,41.985,42.255,42.165,-71.415,-71.415,-71.325,-71.325
2217,41.445,41.715,41.535,41.445,-71.505,-71.415,-71.415,-71.415
2218,41.445,41.625,41.535,41.445,-71.505,-71.415,-71.415,-71.415
2219,41.445,41.625,41.535,41.445,-71.505,-71.415,-71.415,-71.415
2220,41.445,41.535,41.445,41.445,-71.505,-71.415,-71.415,-71.325
2221,41.715,41.985,41.895,41.805,-71.865,-71.415,-71.415,-71.415
2222,41.445,41.355,41.535,41.445,-71.505,-71.505,-71.415,-71.415
2223,41.445,41.715,41.535,41.535,-71.505,-71.415,-71.415,-71.325
2224,41.985,41.985,41.895,41.805,-71.505,-71.415,-71.415,-71.415
2225,41.445,41.715,41.535,41.445,-71.505,-71.415,-71.415,-71.415
2226,41.715,41.715,41.535,41.445,-71.415,-71.325,-71.325,-71.325
2227,41.355,41.715,41.715,41.445,-71.505,-71.415,-71.325,-71.325
2228,41.355,41.715,41.715,41.445,-71.505,-71.415,-71.325,-71.325
2229,41.625,41.805,41.805,41.715,-71.955,-71.505,-71.415,-71.415
2230,41.355,41.715,41.535,41.445,-71.505,-71.415,-71.415,-71.415
2231,41.355,41.715,41.445,41.715,-71.505,-71.415,-71.415,-71.325
2232,41.445,41.715,41.535,41.445,-71.505,-71.415,-71.415,-71.415
2233,41.445,41.715,41.535,41.445,-71.505,-71.415,-71.415,-71.415
2234,41.625,41.445,41.805,41.715,-71.505,-71.505,-71.415,-71.415
2235,41.445,41.715,41.535,41.445,-71.505,-71.415,-71.415,-71.415
2236,41.625,41.535,41.625,41.715,-72.585,-72.585,-72.495,-72.405
2237,41.985,41.895,41.805,41.265,-72.585,-72.585,-72.585,-72.225
2238,42.165,41.895,41.805,41.355,-72.495,-72.495,-72.495,-71.685
2239,41.265,41.265,41.265,41.265,-72.495,-72.405,-72.225,-71.775
2240,41.985,41.895,41.805,41.265,-72.585,-72.585,-72.585,-72.225
2241,41.265,41.265,41.355,41.355,-72.405,-72.225,-71.685,-71.595
2242,41.895,41.355,41.445,41.445,-72.405,-72.225,-72.045,-71.595
2243,42.255,42.165,42.075,42.165,-72.495,-72.495,-72.495,-72.405
2244,42.165,42.165,42.165,42.435,-72.405,-72.045,-71.775,-71.595
2245,41.805,41.715,41.625,41.535,-71.505,-71.505,-71.505,-71.505
2246,41.535,41.715,41.625,41.535,-71.505,-71.415,-71.415,-71.415
2247,42.345,41.895,41.805,41.715,-71.415,-71.415,-71.415,-71.415
2248,41.445,41.625,41.535,41.445,-71.595,-71.505,-71.505,-71.505
2249,41.625,41.535,41.445,41.355,-71.505,-71.505,-71.505,-71.505
2250,41.265,41.265,41.265,41.355,-72.495,-72.405,-72.225,-71.685
2251,45.135,45.045,44.865,44.775,-71.775,-71.775,-70.965,-70.965
2252,44.955,44.235,44.145,44.235,-71.865,-71.325,-71.325,-71.235
2253,44.955,44.955,44.865,44.955,-72.225,-72.135,-72.135,-72.045
2254,44.865,44.865,44.775,44.865,-72.135,-72.045,-72.045,-71.955
2255,44.865,44.775,44.865,44.865,-72.135,-72.135,-72.045,-71.955
2256,44.775,44.775,44.685,44.775,-72.315,-72.225,-72.225,-72.135
2257,44.685,44.685,44.685,43.965,-72.315,-72.225,-72.135,-72.045
2258,43.785,43.785,43.785,43.785,-71.505,-71.415,-71.325,-71.145
2259,44.325,44.235,44.055,43.965,-72.045,-72.045,-72.045,-72.045
2260,44.145,44.145,43.965,43.965,-72.495,-72.405,-72.135,-72.045
2261,43.965,44.145,44.055,43.965,-72.585,-72.495,-72.495,-72.495
2262,43.965,43.875,44.055,43.965,-72.585,-72.585,-72.495,-72.495
2263,43.965,43.875,43.785,43.965,-73.125,-73.125,-73.125,-72.495
2264,43.965,43.875,43.965,43.875,-72.585,-72.585,-72.495,-72.495
2265,43.785,43.785,43.515,43.335,-72.585,-72.495,-72.495,-72.405
2266,43.515,43.335,43.515,43.335,-72.495,-72.495,-72.405,-72.405
2267,42.885,43.245,42.885,43.335,-72.855,-72.765,-72.765,-72.675
2268,43.335,43.245,42.975,43.335,-72.405,-72.405,-72.405,-72.315
2269,42.615,43.425,43.335,43.335,-72.585,-72.495,-72.495,-72.405
2270,43.425,43.335,42.615,42.615,-72.675,-72.675,-72.315,-72.225
2271,42.615,42.525,43.335,43.335,-72.585,-72.585,-72.495,-72.405
2272,42.525,42.525,43.335,42.975,-72.585,-72.495,-72.405,-72.405
2273,42.525,42.615,42.525,42.435,-72.675,-72.585,-72.585,-72.585
2274,42.345,42.525,42.435,42.345,-72.675,-72.585,-72.585,-72.585
2275,42.885,42.795,42.705,42.615,-71.595,-71.595,-71.595,-71.595
2276,42.975,42.615,42.255,42.975,-72.495,-72.495,-72.495,-72.405
2277,42.165,42.795,42.705,42.615,-71.775,-71.595,-71.595,-71.595
2278,42.165,42.345,42.255,42.165,-72.675,-72.585,-72.585,-72.585
2279,42.165,42.345,42.255,42.165,-72.675,-72.585,-72.585,-72.585
2280,42.255,42.165,42.345,42.255,-72.675,-72.675,-72.585,-72.585
2281,42.075,42.345,42.255,42.075,-72.675,-72.585,-72.585,-72.585
2282,42.165,42.075,42.345,42.255,-72.675,-72.675,-72.585,-72.585
2283,42.345,42.255,42.345,42.255,-72.675,-72.675,-72.585,-72.585
2284,42.345,42.255,42.165,42.165,-72.585,-72.585,-72.585,-72.495
2285,42.075,41.985,41.895,42.345,-72.675,-72.675,-72.675,-72.585
2286,42.165,42.795,42.705,42.615,-71.775,-71.595,-71.595,-71.595
2287,41.805,42.345,41.895,41.805,-72.675,-72.585,-72.585,-72.585
2288,42.345,42.255,42.165,41.985,-72.585,-72.585,-72.585,-72.585
2289,42.255,42.165,42.075,41.985,-72.585,-72.585,-72.585,-72.585
2290,42.345,42.435,42.345,42.255,-72.315,-72.225,-72.225,-72.225
2291,41.895,42.165,42.165,42.615,-72.405,-71.775,-71.685,-71.595
2292,42.345,42.255,41.895,41.805,-72.585,-72.585,-72.585,-72.585
2293,41.805,41.715,42.345,41.805,-72.675,-72.675,-72.585,-72.585
2294,42.075,41.985,41.895,41.805,-72.675,-72.675,-72.675,-72.675
2295,42.075,41.985,41.895,41.805,-72.675,-72.675,-72.675,-72.675
2296,41.715,41.985,41.805,41.715,-72.765,-72.675,-72.675,-72.675
2297,41.805,41.715,41.805,41.715,-72.675,-72.675,-72.585,-72.585
2298,41.895,41.805,41.715,41.805,-72.675,-72.675,-72.675,-72.585
2299,41.805,41.715,41.895,41.805,-72.675,-72.675,-72.585,-72.585
2300,41.715,41.805,41.715,41.805,-72.765,-72.675,-72.675,-72.585
2301,41.805,42.345,42.255,41.805,-72.765,-72.675,-72.675,-72.675
2302,41.715,41.895,41.805,41.715,-72.765,-72.675,-72.675,-72.675
2303,41.985,41.895,41.805,41.715,-72.675,-72.675,-72.675,-72.675
2304,42.075,41.985,41.895,41.805,-72.675,-72.675,-72.675,-72.675
2305,41.265,41.265,41.265,41.265,-73.035,-72.945,-72.855,-72.495
2306,41.265,41.265,41.265,41.265,-72.945,-72.855,-72.765,-72.495
2307,41.715,41.895,41.805,41.715,-72.765,-72.675,-72.675,-72.675
2308,41.895,41.805,41.715,41.805,-72.675,-72.675,-72.675,-72.585
2309,41.265,41.175,41.265,41.175,-73.035,-73.035,-72.945,-72.945
2310,41.895,41.805,41.715,41.805,-72.675,-72.675,-72.675,-72.585
2311,41.715,41.625,41.535,41.445,-72.675,-72.675,-72.675,-72.675
2312,41.715,41.265,41.265,41.265,-72.675,-72.225,-72.135,-72.045
2313,41.265,41.625,41.625,40.815,-72.855,-72.765,-72.675,-72.405
2314,41.175,41.175,41.265,41.175,-73.125,-73.035,-72.945,-72.945
2315,41.175,41.265,41.175,41.265,-73.125,-73.035,-73.035,-72.945
2316,41.445,41.535,41.715,41.625,-73.035,-72.945,-72.675,-72.675
2317,41.085,41.175,41.175,41.265,-73.305,-73.125,-73.035,-72.945
2318,42.525,42.165,42.075,41.985,-73.215,-72.765,-72.765,-72.765
2319,42.615,42.345,41.895,41.805,-73.755,-73.755,-73.575,-73.575
2320,42.525,42.525,42.525,42.435,-73.305,-73.215,-72.945,-72.945
2321,42.345,42.345,42.435,42.345,-73.215,-73.125,-72.855,-72.855
2322,42.345,41.805,41.895,41.805,-73.755,-73.665,-73.575,-73.575
2323,42.345,41.805,41.895,41.805,-73.755,-73.665,-73.575,-73.575
2324,41.985,41.175,41.175,41.175,-73.845,-73.845,-73.125,-73.035
2325,41.175,41.175,41.265,41.175,-73.215,-73.125,-73.035,-73.035
2326,40.995,41.085,41.175,41.175,-73.575,-73.395,-73.125,-73.035
2327,41.265,41.265,41.355,41.265,-73.035,-72.945,-72.855,-72.855
2328,41.445,41.535,41.625,41.535,-73.035,-72.945,-72.855,-72.855
2329,41.445,41.715,41.625,41.535,-73.035,-72.855,-72.855,-72.855
2330,41.085,41.085,41.175,41.175,-73.395,-73.305,-73.125,-73.035
2331,41.085,41.085,41.175,41.175,-73.305,-73.215,-73.125,-73.035
2332,41.085,41.175,41.175,41.265,-73.395,-73.125,-73.035,-72.945
2333,41.085,41.085,41.175,41.175,-73.395,-73.305,-73.125,-73.035
2334,41.265,41.265,41.265,41.265,-73.035,-72.945,-72.855,-72.765
2335,41.085,41.085,41.175,41.175,-73.395,-73.305,-73.125,-73.035
2336,40.815,40.725,40.815,40.905,-73.305,-73.215,-73.035,-72.945
2337,41.085,41.085,41.175,41.175,-73.395,-73.305,-73.125,-73.035
2338,40.995,41.175,41.175,41.265,-73.575,-73.125,-73.035,-72.945
2339,41.085,41.085,41.175,41.175,-73.395,-73.305,-73.125,-73.035
2340,41.445,41.355,41.535,41.445,-73.125,-73.125,-73.035,-73.035
2341,40.995,41.175,41.175,41.265,-73.575,-73.125,-73.035,-72.945
2342,40.725,40.725,40.815,40.815,-73.755,-73.665,-73.575,-73.035
2343,40.905,41.085,41.175,41.085,-73.485,-73.215,-73.125,-73.125
2344,40.905,40.905,40.815,40.725,-74.115,-74.025,-74.025,-73.845
2345,41.085,40.905,40.725,40.815,-74.025,-73.755,-73.575,-73.395
2346,40.635,40.635,41.085,40.725,-73.665,-73.485,-73.305,-73.215
2347,40.635,40.545,40.725,40.905,-73.755,-73.755,-73.665,-73.125
2348,40.905,40.905,40.905,40.995,-73.305,-73.215,-73.125,-72.765
2349,40.995,40.995,40.995,40.995,-72.945,-72.855,-72.765,-72.675
2350,40.905,40.905,40.995,40.995,-73.305,-73.035,-72.765,-72.675
2351,41.175,41.175,41.175,41.175,-72.945,-72.855,-72.765,-72.675
2352,40.905,40.905,40.995,40.995,-73.485,-73.215,-72.945,-72.765
2353,41.085,40.275,40.275,40.275,-73.215,-72.855,-72.765,-72.675
2354,40.815,40.905,40.905,40.905,-73.665,-73.485,-73.215,-73.125
2355,40.905,40.905,40.905,40.905,-73.485,-73.305,-73.215,-73.125
2356,40.905,40.815,40.905,40.905,-73.305,-73.305,-73.215,-73.035
2357,40.995,40.635,40.635,40.635,-73.575,-73.575,-73.485,-73.395
2358,40.815,40.905,40.905,40.995,-73.845,-73.755,-73.665,-73.575
2359,40.635,40.635,40.185,40.185,-73.575,-73.485,-73.215,-73.125
2360,40.275,40.185,40.185,40.185,-74.025,-73.395,-73.305,-73.215
2361,40.185,40.185,40.185,40.185,-73.755,-73.665,-73.395,-73.305
2362,44.145,44.055,44.145,44.055,-74.385,-73.935,-73.845,-73.845
2363,43.695,43.695,43.515,43.425,-73.935,-73.845,-73.845,-73.845
2364,43.965,43.875,43.515,43.245,-73.575,-73.575,-73.575,-73.575
2365,43.245,43.155,43.335,43.245,-73.575,-73.575,-73.485,-73.485
2366,42.885,42.885,42.885,42.885,-74.655,-74.565,-74.475,-74.385
2367,43.245,43.155,43.335,43.245,-73.575,-73.575,-73.485,-73.485
2368,43.245,43.155,43.335,43.245,-73.575,-73.575,-73.485,-73.485
2369,43.245,43.335,43.245,43.335,-73.575,-73.485,-73.485,-73.395
2370,43.245,43.155,43.335,43.245,-73.575,-73.575,-73.485,-73.485
2371,42.885,43.245,43.335,43.245,-74.295,-73.575,-73.485,-73.485
2372,42.975,42.345,42.255,42.165,-73.485,-72.675,-72.675,-72.675
2373,43.065,42.975,42.345,42.255,-73.485,-73.485,-72.675,-72.675
2374,43.065,42.975,43.065,42.975,-73.575,-73.575,-73.485,-73.485
